EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ExperienceLevel,Salary_Capped,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,ReviewYear,RatingGap,YearWeight,X_WorkLifeBalance,X_EnvironmentSatisfaction,X_JobSatisfaction,X_RelationshipSatisfaction,X_TrainingOpportunitiesTaken,X_EngagementRate,T_JobSatisfaction,T_WorkLifeBalance,T_ManagerRating,Experience_SEM
2E25-987F,Roseann,Blueman,Female,24,Some Travel,Technology,45,CA,Asian,Bachelors,Information Systems,Software Engineer,Married,30390,1,No,2019-06-14,No,3,0,2,2,Junior,30390.0,2022-02-22,5,4,4,2,0,5,4,3,2022,-1,10,4.052631578947368,4.052631578947368,4.0,3.0526315789473686,0.47368421052631576,3.1263157894736837,0.0,1.9999999999999993,-1.9999999999999993,3.1263157894736837
2E72-4BF1,Grace,Gohier,Male,44,Some Travel,Sales,21,CA,White,Bachelors,Marketing,Manager,Married,426142,0,No,2012-02-07,No,10,4,5,4,Mid,426142.0,2022-06-21,5,4,5,1,0,5,3,2,2022,-1,10,3.4038461538461537,4.288461538461538,3.4423076923076925,3.4038461538461537,1.0,3.1076923076923073,0.08333333333333336,-0.11904761904761911,-0.08333333333333333,3.1076923076923073
2E7B-43F0,Arnaldo,Balling,Male,26,Some Travel,Technology,31,CA,White,High School,Computer Science,Engineering Manager,Married,148211,3,Yes,2015-02-11,No,7,1,6,0,Junior,148211.0,2022-01-29,4,4,3,3,0,4,5,4,2022,-1,10,4.0,4.2,3.95,3.175,1.225,3.31,-0.20000000000000004,-2.997527308224313e-17,0.4000000000000001,3.31
2E9A-BD2E,Blake,Metheringham,Male,36,Some Travel,Sales,13,CA,Asian,Doctorate,Marketing,Manager,Married,432191,1,No,2013-09-27,No,9,1,8,0,Junior,432191.0,2022-10-24,4,2,1,3,3,3,3,2,2022,-1,10,4.1020408163265305,3.5510204081632653,2.816326530612245,3.489795918367347,1.489795918367347,3.089795918367347,-0.3214285714285714,-0.3214285714285714,0.035714285714285705,3.089795918367347
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,18,CA,Black,Bachelors,Computer Science,Senior Software Engineer,Single,102708,0,Yes,2014-11-03,No,8,3,4,7,Mid,102708.0,2022-09-02,3,4,5,3,2,2,3,3,2022,0,10,3.3333333333333335,3.7777777777777777,4.088888888888889,3.1777777777777776,0.7333333333333333,3.0222222222222217,0.22857142857142876,-3.83681252152851e-17,-0.28571428571428575,3.0222222222222217
2EF6-8D96,Lelia,Giles,Female,24,Some Travel,Technology,12,CA,White,Masters,Information Systems,Software Engineer,Married,22965,3,No,2018-06-12,No,4,4,4,4,Mid,22965.0,2022-08-10,3,2,3,3,2,5,3,3,2022,0,10,4.407407407407407,4.2592592592592595,3.888888888888889,4.2592592592592595,1.4074074074074074,3.644444444444445,-1.4999999999999998,0.9999999999999997,0.49999999999999983,3.644444444444445
2F04-931F,Carlyle,Catt,Male,23,Some Travel,Technology,25,CA,Mixed,Bachelors,Business Studies,Data Scientist,Single,37121,0,Yes,2018-10-02,Yes,1,0,0,0,Junior,37121.0,2022-04-29,5,5,5,3,1,5,4,4,2022,0,10,3.9444444444444446,3.6481481481481484,4.037037037037037,3.740740740740741,1.537037037037037,3.3814814814814818,0.2333333333333334,0.15,0.21666666666666665,3.3814814814814818
2F85-AF81,Cassandre,Joubert,Non-Binary,42,Some Travel,Technology,12,CA,White,Masters,Business Studies,Senior Software Engineer,Married,167089,1,No,2012-05-24,No,10,7,9,8,Senior,167089.0,2022-07-04,4,3,5,3,0,2,5,5,2022,0,10,2.8846153846153846,3.8461538461538463,3.326923076923077,4.096153846153846,1.2692307692307692,3.0846153846153848,0.2500000000000001,-0.14285714285714288,-0.047619047619047665,3.0846153846153848
2F98-E645,Monah,Fivey,Female,29,Frequent Traveller,Technology,17,CA,Black,Bachelors,Computer Science,Data Scientist,Married,105554,1,Yes,2014-02-25,Yes,5,2,5,2,Mid,105554.0,2022-05-26,4,2,1,3,0,1,4,3,2022,-1,10,2.909090909090909,3.8363636363636364,2.9454545454545453,2.690909090909091,0.7818181818181819,2.632727272727273,-0.03636363636363637,-0.393939393939394,-0.13333333333333336,2.632727272727273
2FAE-9278,Ettore,Gorusso,Male,24,Some Travel,Technology,23,NY,White,Doctorate,Computer Science,Senior Software Engineer,Single,92798,0,Yes,2016-05-23,No,6,4,4,1,Mid,92798.0,2022-05-30,5,4,2,3,1,5,4,3,2022,-1,10,3.588235294117647,4.588235294117647,4.088235294117647,3.6470588235294117,0.7647058823529411,3.3352941176470585,0.5999999999999999,0.5999999999999998,0.10000000000000003,3.3352941176470585
2FC6-7ED5,Deena,Deegan,Female,44,Frequent Traveller,Technology,29,CA,Mixed,No Formal Qualifications,Computer Science,Machine Learning Engineer,Married,303779,1,No,2018-08-24,No,4,0,0,0,Junior,303779.0,2015-04-07,3,5,5,1,0,4,4,4,2015,0,3,3.3333333333333335,3.5,3.5,3.8333333333333335,1.1666666666666667,3.066666666666667,1.4999999999999998,1.187575654052147e-16,4.886831086417666e-17,3.066666666666667
2FC8-999D,Terrie,Barnish,Female,27,Some Travel,Technology,30,CA,Mixed,High School,Information Systems,Analytics Manager,Divorced,240633,1,No,2015-01-22,No,7,1,6,7,Junior,240633.0,2020-09-19,5,3,2,2,1,3,3,2,2020,-1,8,2.7333333333333334,4.6,3.533333333333333,3.6,1.4333333333333333,3.18,0.4,0.39999999999999997,7.092334654213315e-18,3.18
3012-1A41,Leonelle,Simco,Female,30,Some Travel,Sales,27,IL,White,Doctorate,Marketing,Sales Executive,Divorced,102059,1,No,2012-01-03,No,10,4,9,7,Mid,102059.0,2022-10-29,4,2,4,1,0,2,5,4,2022,-1,10,3.185185185185185,3.5185185185185186,3.462962962962963,3.6481481481481484,0.2777777777777778,2.818518518518519,-0.1833333333333334,-0.13333333333333336,0.08333333333333336,2.818518518518519
3044-EB49,Rolando,Pioch,Male,23,Some Travel,Sales,44,NY,White,High School,Economics,Sales Executive,Married,100314,3,Yes,2019-09-25,No,3,2,3,3,Mid,100314.0,2020-03-05,3,2,5,3,2,5,5,4,2020,-1,8,4.066666666666666,3.933333333333333,2.0,3.6,1.5333333333333334,3.0266666666666664,0.0,1.9999999999999993,0.0,3.0266666666666664
30CB-BCD0,Saraann,Justice,Female,38,Frequent Traveller,Technology,31,NY,Black,Bachelors,Computer Science,Data Scientist,Married,90187,1,Yes,2014-06-27,No,8,4,5,2,Mid,90187.0,2022-10-15,4,2,5,3,0,2,4,3,2022,-1,10,3.3555555555555556,4.022222222222222,2.4,3.5555555555555554,0.9777777777777777,2.8622222222222224,-0.2571428571428572,-0.3714285714285715,-0.22857142857142862,2.8622222222222224
30CC-9AD8,Maximo,Poundford,Male,22,Some Travel,Technology,20,IL,White,High School,Information Systems,Senior Software Engineer,Married,54899,1,Yes,2020-12-18,No,2,0,1,0,Junior,54899.0,2022-05-06,4,5,5,1,1,4,5,4,2022,-1,10,4.0,4.0,5.0,5.0,1.0,3.8,0.0,0.0,0.0,3.8
3120-B11F,Allister,Noads,Male,28,Frequent Traveller,Technology,7,CA,White,Masters,Business Studies,Senior Software Engineer,Married,140538,1,No,2015-01-21,No,7,3,5,0,Mid,140538.0,2019-02-24,5,5,4,3,1,4,4,4,2019,0,7,4.04,4.6,4.24,3.36,0.28,3.3040000000000007,0.09999999999999996,0.09999999999999999,0.1,3.3040000000000007
3182-7F44,Bethany,Dawks,Female,21,Some Travel,Technology,19,NY,White,Masters,Information Systems,Software Engineer,Single,25114,0,No,2021-01-16,No,1,1,1,1,Junior,25114.0,2022-01-31,3,3,3,1,0,2,5,5,2022,0,10,2.0,3.0,3.0,3.0,0.0,2.2,0.0,0.0,0.0,2.2
31E1-001F,Stevy,McArthur,Male,21,Frequent Traveller,Technology,33,CA,White,High School,Information Systems,Software Engineer,Married,37954,1,Yes,2021-06-07,No,1,0,0,1,Junior,37954.0,2019-07-18,5,5,5,1,1,2,3,3,2019,0,7,2.0,5.0,5.0,5.0,1.0,3.6,0.0,0.0,0.0,3.6
31FB-D496,Rakel,Ruston,Female,25,Some Travel,Technology,5,CA,Mixed,Masters,Other,Software Engineer,Single,51454,0,No,2015-04-17,No,7,1,6,7,Junior,51454.0,2022-10-21,5,4,5,2,1,4,5,4,2022,-1,10,3.6,3.925,3.875,3.825,1.175,3.2800000000000002,0.29999999999999993,3.574873224334839e-17,0.2,3.2800000000000002
3261-373A,Dorey,Arpur,Female,26,Frequent Traveller,Technology,5,IL,White,Bachelors,Computer Science,Senior Software Engineer,Married,99203,1,Yes,2016-12-28,No,6,3,3,4,Mid,99203.0,2022-02-15,4,2,4,2,1,4,5,4,2022,-1,10,4.029411764705882,4.705882352941177,3.8529411764705883,4.0,1.2058823529411764,3.5588235294117645,-0.9999999999999998,0.19999999999999996,5.613212389875622e-17,3.5588235294117645
327B-F6D3,Codee,Jean,Female,37,Some Travel,Technology,6,CA,Mixed,High School,Computer Science,Data Scientist,Married,42188,1,No,2013-10-04,Yes,8,3,5,6,Mid,42188.0,2022-04-30,5,5,2,3,1,4,5,4,2022,-1,10,3.6363636363636362,4.4,3.618181818181818,3.1454545454545455,1.0545454545454545,3.170909090909091,-0.12121212121212124,0.09090909090909095,-0.04242424242424241,3.170909090909091
32AE-C02F,Hilly,Giocannoni,Male,24,No Travel,Sales,8,CA,White,Bachelors,Marketing,Sales Executive,Single,82405,0,Yes,2016-06-19,Yes,5,1,4,1,Junior,82405.0,2022-01-16,2,1,2,3,3,1,3,3,2022,0,10,3.090909090909091,3.1818181818181817,3.090909090909091,3.090909090909091,0.8727272727272727,2.665454545454545,0.0606060606060606,-0.2060606060606061,-0.06060606060606062,2.665454545454545
342B-0932,Giorgio,Ginger,Male,21,Some Travel,Technology,18,CA,Asian,High School,Computer Science,Software Engineer,Married,29558,1,Yes,2019-06-17,No,3,2,3,2,Mid,29558.0,2022-06-27,5,5,5,3,0,4,3,3,2022,0,10,3.526315789473684,4.052631578947368,4.526315789473684,4.526315789473684,0.0,3.3263157894736843,0.9999999999999997,0.9999999999999997,0.9999999999999997,3.3263157894736843
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,16,CA,White,Bachelors,Economics,Sales Representative,Single,25102,0,No,2019-06-05,Yes,1,0,0,0,Junior,25102.0,2022-09-20,4,2,2,1,3,4,4,3,2022,-1,10,2.685185185185185,3.611111111111111,3.1481481481481484,3.9074074074074074,0.8333333333333334,2.837037037037037,-0.06666666666666676,0.11666666666666667,-0.13333333333333336,2.837037037037037
34FB-D8F3,Sheffie,McCrum,Male,25,Some Travel,Technology,11,NY,White,High School,Computer Science,Engineering Manager,Married,285138,1,No,2018-03-21,No,4,0,3,4,Junior,285138.0,2022-03-10,5,2,4,3,1,3,3,3,2022,0,10,3.037037037037037,4.37037037037037,3.0,4.296296296296297,1.0,3.1407407407407413,-2.346337633521146e-16,0.4999999999999998,-0.9999999999999997,3.1407407407407413
354B-3BC6,Luci,Penburton,Female,21,Some Travel,Technology,4,NY,White,Bachelors,Business Studies,Software Engineer,Single,67900,0,No,2019-06-24,No,3,3,3,2,Mid,67900.0,2022-04-30,4,3,4,2,3,2,4,3,2022,-1,10,2.473684210526316,4.0,2.526315789473684,3.526315789473684,3.0,3.105263157894737,0.9999999999999997,-0.9999999999999997,-1.9999999999999993,3.105263157894737
3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed,Bachelors,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,Junior,65659.0,2022-02-25,4,5,2,3,0,3,3,2,2022,-1,10,3.4363636363636365,3.6363636363636362,3.3454545454545452,2.709090909090909,1.0,2.825454545454545,0.030303030303030287,-0.24242424242424246,-0.042424242424242434,2.825454545454545
35D2-818A,Sonja,Crone,Female,26,Frequent Traveller,Technology,16,CA,White,Masters,Other,Software Engineer,Married,62602,0,Yes,2017-11-24,No,5,2,3,2,Mid,62602.0,2022-06-26,2,1,1,1,1,4,5,5,2022,0,10,3.6666666666666665,3.5555555555555554,2.925925925925926,2.2962962962962963,0.9629629629629629,2.681481481481481,-0.9999999999999998,4.886831086417666e-17,1.0,2.681481481481481
3642-EEAE,Eleanore,Gundrey,Female,48,Some Travel,Technology,43,CA,White,Bachelors,Information Systems,Data Scientist,Married,56053,1,No,2014-06-27,No,8,6,8,4,Senior,56053.0,2022-11-07,4,5,4,2,1,2,3,2,2022,-1,10,3.533333333333333,4.488888888888889,3.7333333333333334,4.777777777777778,0.7111111111111111,3.4488888888888893,0.6,-0.34285714285714275,-0.4571428571428573,3.4488888888888893
3653-D544,Adria,Smurfit,Female,25,Frequent Traveller,Sales,21,IL,Black,High School,Technical Degree,Sales Executive,Married,91332,1,No,2018-01-03,No,4,3,3,3,Mid,91332.0,2022-07-23,5,3,3,3,0,3,3,2,2022,-1,10,3.037037037037037,4.333333333333333,3.925925925925926,3.2962962962962963,0.8888888888888888,3.096296296296296,-0.9999999999999997,0.4999999999999998,-0.5000000000000001,3.096296296296296
36A3-F0A5,Hirsch,Broadnicke,Male,23,Frequent Traveller,Technology,40,CA,White,Bachelors,Computer Science,Senior Software Engineer,Divorced,79724,1,No,2020-09-23,No,2,0,2,0,Junior,79724.0,2022-11-21,4,5,5,3,0,5,4,3,2022,-1,10,5.0,4.0,5.0,5.0,0.0,3.8,0.0,0.0,0.0,3.8
36E1-3DDF,Connie,Widocks,Non-Binary,24,Some Travel,Technology,26,CA,Black,High School,Computer Science,Software Engineer,Single,34657,0,No,2017-11-21,No,5,5,5,2,Senior,34657.0,2022-03-04,4,5,4,2,1,5,4,3,2022,-1,10,4.703703703703703,3.962962962962963,3.4444444444444446,4.0,1.3333333333333333,3.4888888888888885,1.4999999999999998,0.4999999999999999,-4.886831086417666e-17,3.4888888888888885
3747-3110,Sarge,Antowski,Male,23,Some Travel,Technology,12,NY,Black,Bachelors,Computer Science,Software Engineer,Married,35776,2,Yes,2017-12-22,No,5,0,3,4,Junior,35776.0,2022-07-01,4,4,3,3,0,5,4,4,2022,0,10,5.0,4.296296296296297,3.7037037037037037,3.5925925925925926,0.6666666666666666,3.4518518518518526,0.49999999999999983,0.0,0.49999999999999983,3.4518518518518526
37D7-54B9,Kimberli,Porritt,Female,37,Some Travel,Sales,20,IL,White,Bachelors,Economics,Sales Executive,Married,195447,1,Yes,2019-10-22,No,3,3,3,3,Mid,195447.0,2014-06-10,4,4,5,2,1,3,5,4,2014,-1,2,3.0,4.0,4.0,5.0,1.0,3.4,0.0,0.0,0.0,3.4
37EE-004B,Dyan,Boud,Female,22,Some Travel,Technology,29,CA,White,Bachelors,Information Systems,Data Scientist,Divorced,28790,1,No,2019-01-09,Yes,3,1,1,2,Junior,28790.0,2022-08-16,4,5,2,1,1,5,5,4,2022,-1,10,4.0,3.5185185185185186,3.5185185185185186,3.074074074074074,0.8518518518518519,2.992592592592593,-0.033333333333333305,0.20000000000000004,-0.03333333333333333,2.992592592592593
380E-44B4,Esdras,Hallitt,Male,21,Some Travel,Technology,19,IL,White,Masters,Computer Science,Data Scientist,Single,25255,0,No,2022-08-01,Yes,0,0,0,0,Junior,25255.0,2022-04-29,5,4,2,2,3,4,3,2,2022,-1,10,3.537037037037037,3.6481481481481484,3.8333333333333335,2.5555555555555554,1.4259259259259258,3.0,0.1499999999999999,0.08333333333333336,-0.016666666666666663,3.0
380F-A08A,Evvy,Labbez,Female,32,Frequent Traveller,Sales,22,NY,White,Bachelors,Marketing,Sales Executive,Married,142488,1,No,2014-11-22,No,8,0,6,7,Junior,142488.0,2022-07-08,3,3,4,2,1,5,4,3,2022,-1,10,3.488888888888889,3.3555555555555556,2.933333333333333,2.7555555555555555,0.4888888888888889,2.604444444444445,-0.17142857142857146,0.39999999999999997,0.02857142857142856,2.604444444444445
388D-DB68,Maybelle,Hurler,Female,27,Some Travel,Human Resources,40,CA,White,Bachelors,Human Resources,Recruiter,Married,34320,1,No,2015-06-07,No,7,5,6,5,Senior,34320.0,2022-02-12,5,5,5,2,0,4,5,5,2022,0,10,3.75,4.35,4.25,3.75,1.425,3.5050000000000003,0.2,-0.2,-0.10000000000000006,3.5050000000000003
38EB-ADBD,Berton,Jorissen,Male,48,Some Travel,Technology,20,CA,White,Bachelors,Information Systems,Software Engineer,Married,56546,1,No,2013-11-01,No,9,4,6,3,Mid,56546.0,2022-01-08,4,3,2,1,2,4,4,4,2022,0,10,3.5714285714285716,3.183673469387755,3.061224489795918,2.204081632653061,0.6530612244897959,2.5346938775510206,-0.14285714285714282,-0.24999999999999992,0.21428571428571422,2.5346938775510206
3992-22AD,Kristal,le Keux,Female,25,Some Travel,Sales,4,CA,Other,Bachelors,Marketing,Sales Executive,Single,48917,0,No,2017-08-19,No,5,2,4,3,Mid,48917.0,2022-01-13,3,2,5,1,0,2,5,4,2022,-1,10,2.888888888888889,2.962962962962963,2.5555555555555554,3.4074074074074074,0.0,2.3629629629629627,-1.4999999999999993,-1.4999999999999991,0.9999999999999996,2.3629629629629627
39A2-9B0A,Leesa,Wittke,Female,19,Frequent Traveller,Sales,35,CA,White,Masters,Marketing,Sales Representative,Single,24959,1,No,2022-10-25,Yes,0,0,0,0,Junior,24959.0,2022-09-03,3,4,2,1,0,4,4,4,2022,0,10,3.6666666666666665,3.462962962962963,3.1666666666666665,3.6666666666666665,0.5555555555555556,2.9037037037037035,-0.049999999999999996,-0.10000000000000003,-0.18333333333333335,2.9037037037037035
39FC-7149,Kathye,Balden,Female,27,Some Travel,Technology,1,CA,White,Bachelors,Computer Science,Software Engineer,Single,31450,0,No,2015-01-10,No,7,3,5,7,Mid,31450.0,2018-12-13,4,3,2,2,1,2,4,4,2018,0,6,2.7,3.75,3.55,3.6,1.25,2.9699999999999998,0.3000000000000001,0.20000000000000004,0.20000000000000004,2.9699999999999998
3A20-7C3E,Jerrie,Carlos,Male,25,Some Travel,Technology,44,CA,White,Masters,Other,Software Engineer,Divorced,52210,3,No,2016-07-01,No,6,0,1,0,Junior,52210.0,2022-05-17,4,5,2,3,0,2,5,4,2022,-1,10,3.0294117647058822,3.764705882352941,3.8823529411764706,2.411764705882353,0.47058823529411764,2.711764705882353,0.8999999999999997,0.19999999999999984,2.806606194937811e-17,2.711764705882353
3A2C-ABB8,Gawain,Dewdney,Male,25,Some Travel,Technology,5,CA,White,Bachelors,Computer Science,Software Engineer,Married,28646,1,No,2015-07-02,No,7,6,6,3,Senior,28646.0,2022-06-01,4,4,4,2,0,5,4,3,2022,-1,10,3.825,3.675,4.075,3.925,1.0,3.3,0.3,0.09999999999999994,-0.3,3.3
3A36-DA50,Leia,Jackes,Female,24,Some Travel,Technology,26,CA,White,Bachelors,Information Systems,Senior Software Engineer,Married,80374,2,No,2017-10-14,No,5,4,4,4,Mid,80374.0,2022-12-15,5,4,3,1,1,2,3,2,2022,-1,10,2.0,4.0,3.6296296296296298,3.0,0.9629629629629629,2.718518518518519,-0.49999999999999983,0.0,-1.0,2.718518518518519
3A96-07A5,Teena,Nassey,Female,24,No Travel,Sales,14,CA,Black,Bachelors,Marketing,Sales Executive,Divorced,52975,1,Yes,2019-04-18,No,3,1,3,3,Junior,52975.0,2022-11-03,3,5,4,2,1,3,3,2,2022,-1,10,2.526315789473684,3.0,4.526315789473684,4.473684210526316,1.0,3.105263157894737,0.9999999999999997,0.9999999999999997,-0.9999999999999997,3.105263157894737
3B11-DF28,Helge,Exley,Female,23,Frequent Traveller,Technology,28,CA,White,High School,Computer Science,Data Scientist,Single,57133,0,No,2019-08-23,Yes,3,0,0,1,Junior,57133.0,2022-04-04,4,1,1,2,1,3,5,4,2022,-1,10,3.2962962962962963,4.074074074074074,3.111111111111111,3.0555555555555554,1.1296296296296295,2.933333333333333,4.308133393634657e-18,-0.033333333333333305,-0.13333333333333336,2.933333333333333
3B2D-9E60,Flora,Kowalski,Female,37,Some Travel,Technology,33,CA,White,No Formal Qualifications,Information Systems,Senior Software Engineer,Married,236732,1,No,2020-06-30,No,2,2,2,2,Mid,236732.0,2022-01-17,4,5,2,3,1,4,3,2,2022,-1,10,4.0,4.0,5.0,2.0,1.0,3.2,0.0,0.0,0.0,3.2
3B90-B998,Giffy,Rofe,Male,33,No Travel,Technology,26,CA,White,Bachelors,Computer Science,Data Scientist,Divorced,43998,3,No,2014-09-29,No,8,6,7,2,Senior,43998.0,2022-05-22,4,4,3,1,0,2,3,3,2022,0,10,2.7333333333333334,3.7555555555555555,3.466666666666667,3.577777777777778,0.8444444444444444,2.8755555555555556,0.34285714285714286,-0.2571428571428571,0.14285714285714302,2.8755555555555556
3C31-30CB,Roxy,Firpi,Female,24,Some Travel,Technology,3,CA,White,Bachelors,Business Studies,Software Engineer,Married,41664,1,No,2016-06-08,No,6,3,4,2,Mid,41664.0,2022-03-13,3,2,2,3,1,5,5,5,2022,0,10,4.5,3.9411764705882355,3.8529411764705883,3.6470588235294117,1.0,3.388235294117647,-0.9999999999999998,2.806606194937811e-17,0.5999999999999999,3.388235294117647
3C73-12A0,Andee,Kenen,Female,22,Some Travel,Technology,6,CA,White,High School,Information Systems,Senior Software Engineer,Single,70766,0,No,2020-02-15,No,2,0,2,1,Junior,70766.0,2022-06-09,5,2,5,3,2,4,4,4,2022,0,10,4.0,5.0,2.0,5.0,2.0,3.6,0.0,0.0,0.0,3.6
3C78-06E7,Konstantin,Muldownie,Male,24,Some Travel,Technology,7,CA,Asian,Masters,Information Systems,Software Engineer,Married,85074,1,No,2018-01-15,No,4,1,2,4,Junior,85074.0,2022-01-06,4,5,2,1,0,4,4,4,2022,0,10,3.962962962962963,4.296296296296297,4.703703703703703,2.3333333333333335,1.2962962962962963,3.3185185185185184,0.4999999999999999,-0.4999999999999998,0.4999999999999998,3.3185185185185184
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Pacific Islander,High School,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,Mid,104426.0,2021-02-17,3,3,3,1,2,3,5,4,2021,-1,9,3.6,4.088888888888889,3.1333333333333333,3.111111111111111,2.2222222222222223,3.231111111111111,0.016666666666666684,-0.13333333333333336,-0.1,3.231111111111111
3CD6-5587,Dorise,Klishin,Female,31,Some Travel,Technology,20,CA,White,High School,Computer Science,Software Engineer,Single,59697,0,Yes,2012-02-02,Yes,7,5,6,0,Senior,59697.0,2022-03-22,2,4,1,2,2,4,3,2,2022,-1,10,3.727272727272727,3.581818181818182,3.6363636363636362,2.7818181818181817,1.509090909090909,3.0472727272727274,0.024242424242424232,0.018181818181818184,0.04242424242424242,3.0472727272727274
3CFD-6622,Adelina,Bittlestone,Female,40,Frequent Traveller,Technology,19,CA,Black,Bachelors,Information Systems,Analytics Manager,Single,513325,0,No,2019-03-10,No,3,0,0,1,Junior,513325.0,2022-05-17,4,4,2,2,0,4,3,2,2022,-1,10,4.473684210526316,4.473684210526316,4.473684210526316,3.4210526315789473,0.9473684210526315,3.5578947368421057,-0.9999999999999997,-0.9999999999999997,0.0,3.5578947368421057
3D47-6A75,Burch,Albers,Male,45,Some Travel,Sales,20,CA,White,Bachelors,Marketing,Manager,Married,374781,1,No,2021-04-30,No,1,1,1,1,Junior,374781.0,2021-08-29,4,2,3,2,2,5,3,3,2021,0,9,5.0,4.0,2.0,3.0,2.0,3.2,0.0,0.0,0.0,3.2
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black,Masters,Marketing,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,Senior,147098.0,2022-12-04,3,3,2,3,1,3,5,5,2022,0,10,3.6481481481481484,3.7962962962962963,3.111111111111111,3.0,1.0555555555555556,2.922222222222222,-0.10000000000000002,-0.1166666666666667,0.15000000000000005,2.922222222222222
3D9E-FB05,Raynor,Deane,Male,25,Some Travel,Sales,2,CA,Black,Masters,Economics,Sales Executive,Married,75555,1,No,2016-11-08,No,6,5,6,4,Senior,75555.0,2022-11-20,4,4,3,3,0,3,4,4,2022,0,10,3.176470588235294,3.235294117647059,3.5294117647058822,2.5,1.1470588235294117,2.7176470588235295,0.19999999999999993,-0.49999999999999983,-0.5,2.7176470588235295
3DB7-2942,Cordula,Upjohn,Female,27,Some Travel,Technology,3,CA,Asian,High School,Computer Science,Engineering Manager,Married,137012,1,No,2015-08-16,No,7,6,7,7,Senior,137012.0,2022-10-03,3,5,5,3,1,4,4,3,2022,-1,10,3.275,3.575,3.775,4.025,1.65,3.2600000000000002,0.7000000000000001,0.30000000000000004,0.20000000000000004,3.2600000000000002
